datetime,from_grid,to_grid,solar_production
28-11-2017 20:30:00,2.955,0,0
28-11-2017 20:45:00,2.985,0,0
28-11-2017 21:00:00,2.805,0,0
28-11-2017 21:15:00,2.805,0,0
28-11-2017 21:30:00,2.73,0,0
28-11-2017 21:45:00,2.715,0,0
28-11-2017 22:00:00,2.715,0,0
28-11-2017 22:15:00,2.73,0,0
28-11-2017 22:30:00,2.79,0,0
28-11-2017 22:45:00,2.85,0,0
28-11-2017 23:00:00,2.76,0,0
28-11-2017 23:15:00,2.715,0,0
28-11-2017 23:30:00,2.76,0,0
28-11-2017 23:45:00,2.91,0,0
29-11-2017 00:00:00,2.79,0,0
29-11-2017 00:15:00,2.775,0,0
29-11-2017 00:30:00,2.76,0,0
29-11-2017 00:45:00,2.76,0,0
29-11-2017 01:00:00,2.655,0,0
29-11-2017 01:15:00,2.79,0,0
29-11-2017 01:30:00,2.76,0,0
29-11-2017 01:45:00,2.67,0,0
29-11-2017 02:00:00,3.045,0,0
29-11-2017 02:15:00,2.955,0,0
29-11-2017 02:30:00,2.985,0,0
29-11-2017 02:45:00,2.655,0,0
29-11-2017 03:00:00,2.64,0,0
29-11-2017 03:15:00,2.745,0,0
29-11-2017 03:30:00,2.895,0,0
29-11-2017 03:45:00,3.03,0,0
29-11-2017 04:00:00,2.775,0,0
29-11-2017 04:15:00,2.61,0,0
29-11-2017 04:30:00,2.595,0,0
29-11-2017 04:45:00,2.7,0,0
29-11-2017 05:00:00,3.06,0,0
29-11-2017 05:15:00,3.165,0,0
29-11-2017 05:30:00,3.075,0,0
29-11-2017 05:45:00,2.88,0,0
29-11-2017 06:00:00,3.015,0,0
29-11-2017 06:15:00,2.91,0,0
29-11-2017 06:30:00,3.015,0,0
29-11-2017 06:45:00,4.53,0,0
29-11-2017 07:00:00,6.33,0,0
29-11-2017 07:15:00,6.78,0,0
29-11-2017 07:30:00,7.53,0,0
29-11-2017 07:45:00,6.21,0,0
29-11-2017 08:00:00,6.255,0,0
29-11-2017 08:15:00,5.4,0,0
29-11-2017 08:30:00,5.655,0,0.01
29-11-2017 08:45:00,5.055,0,0.23
29-11-2017 09:00:00,4.845,0,0.39
29-11-2017 09:15:00,4.785,0,0.27
29-11-2017 09:30:00,4.755,0,0.51
29-11-2017 09:45:00,4.35,0,0.78
29-11-2017 10:00:00,4.17,0,1.15
29-11-2017 10:15:00,4.44,0,0.92
29-11-2017 10:30:00,3.84,0,0.86
29-11-2017 10:45:00,4.23,0,0.65
29-11-2017 11:00:00,4.38,0,0.98
29-11-2017 11:15:00,4.185,0,1.4
29-11-2017 11:30:00,4.44,0,1.44
29-11-2017 11:45:00,3.51,0,2.58
29-11-2017 12:00:00,4.815,0,1.8
29-11-2017 12:15:00,5.415,0,1.06
29-11-2017 12:30:00,4.68,0,1.18
29-11-2017 12:45:00,4.92,0,1.09
29-11-2017 13:00:00,5.67,0,1.27
29-11-2017 13:15:00,4.95,0,1.44
29-11-2017 13:30:00,4.755,0,1.01
29-11-2017 13:45:00,4.335,0,1.07
29-11-2017 14:00:00,4.215,0,1.45
29-11-2017 14:15:00,4.29,0,1.86
29-11-2017 14:30:00,4.17,0,1.28
29-11-2017 14:45:00,5.22,0,0.8
29-11-2017 15:00:00,5.19,0,0.55
29-11-2017 15:15:00,4.65,0,0.72
29-11-2017 15:30:00,6.03,0,0.17
29-11-2017 15:45:00,7.29,0,0.02
29-11-2017 16:00:00,6.48,0,0.04
29-11-2017 16:15:00,5.685,0,0
29-11-2017 16:30:00,5.325,0,0
29-11-2017 16:45:00,4.23,0,0
29-11-2017 17:00:00,4.14,0,0
29-11-2017 17:15:00,4.485,0,0
29-11-2017 17:30:00,3.975,0,0
29-11-2017 17:45:00,3.735,0,0
29-11-2017 18:00:00,3.42,0,0
29-11-2017 18:15:00,3.57,0,0
29-11-2017 18:30:00,3.57,0,0
29-11-2017 18:45:00,3.405,0,0
29-11-2017 19:00:00,3.3,0,0
29-11-2017 19:15:00,3.33,0,0
29-11-2017 19:30:00,3.195,0,0
29-11-2017 19:45:00,3.09,0,0
29-11-2017 20:00:00,3.015,0,0
29-11-2017 20:15:00,3.18,0,0
29-11-2017 20:30:00,3.135,0,0
29-11-2017 20:45:00,3.03,0,0
29-11-2017 21:00:00,2.745,0,0
29-11-2017 21:15:00,2.82,0,0
29-11-2017 21:30:00,2.835,0,0
29-11-2017 21:45:00,2.82,0,0
29-11-2017 22:00:00,2.88,0,0
29-11-2017 22:15:00,2.865,0,0
29-11-2017 22:30:00,2.805,0,0
29-11-2017 22:45:00,2.685,0,0
29-11-2017 23:00:00,2.775,0,0
29-11-2017 23:15:00,2.7,0,0
29-11-2017 23:30:00,2.925,0,0
29-11-2017 23:45:00,2.94,0,0
30-11-2017 00:00:00,2.805,0,0
30-11-2017 00:15:00,2.73,0,0
30-11-2017 00:30:00,2.805,0,0
30-11-2017 00:45:00,2.715,0,0
30-11-2017 01:00:00,2.82,0,0
30-11-2017 01:15:00,2.835,0,0
30-11-2017 01:30:00,3.165,0,0
30-11-2017 01:45:00,2.88,0,0
30-11-2017 02:00:00,2.79,0,0
30-11-2017 02:15:00,2.88,0,0
30-11-2017 02:30:00,2.835,0,0
30-11-2017 02:45:00,2.85,0,0
30-11-2017 03:00:00,2.805,0,0
30-11-2017 03:15:00,2.73,0,0
30-11-2017 03:30:00,2.715,0,0
30-11-2017 03:45:00,2.67,0,0
30-11-2017 04:00:00,2.88,0,0
30-11-2017 04:15:00,3.84,0,0
30-11-2017 04:30:00,3.66,0,0
30-11-2017 04:45:00,3.42,0,0
30-11-2017 05:00:00,3.6,0,0
30-11-2017 05:15:00,3.39,0,0
30-11-2017 05:30:00,3.36,0,0
30-11-2017 05:45:00,3.39,0,0
30-11-2017 06:00:00,3.57,0,0
30-11-2017 06:15:00,3.6,0,0
30-11-2017 06:30:00,3.6,0,0
30-11-2017 06:45:00,4.35,0,0
30-11-2017 07:00:00,5.535,0,0
30-11-2017 07:15:00,6.165,0,0
30-11-2017 07:30:00,7.155,0,0
30-11-2017 07:45:00,6.255,0,0
30-11-2017 08:00:00,6.015,0,0
30-11-2017 08:15:00,5.835,0,0
30-11-2017 08:30:00,5.1,0,0.21
30-11-2017 08:45:00,5.04,0,0.51
30-11-2017 09:00:00,5.13,0,0.45
30-11-2017 09:15:00,5.595,0,0.45
30-11-2017 09:30:00,4.395,0,1.09
30-11-2017 09:45:00,3.54,0,1.53
30-11-2017 10:00:00,2.505,0,2.86
30-11-2017 10:15:00,1.77,0,3.58
30-11-2017 10:30:00,3.15,0,2.09
30-11-2017 10:45:00,3.525,0,1.6
30-11-2017 11:00:00,1.5,0,3.68
30-11-2017 11:15:00,1.545,0,3.72
30-11-2017 11:30:00,3.825,0,1.81
30-11-2017 11:45:00,1.725,0.52,4.54
30-11-2017 12:00:00,0.33,2.2,7.76
30-11-2017 12:15:00,4.005,0,2.11
30-11-2017 12:30:00,3.255,0.04,2.88
30-11-2017 12:45:00,1.65,0.08,4.54
30-11-2017 13:00:00,0.105,1.38,6.72
30-11-2017 13:15:00,0.06,2.67,8.25
30-11-2017 13:30:00,0.36,0.98,6.05
30-11-2017 13:45:00,2.37,0,3.24
30-11-2017 14:00:00,3.375,0,2.52
30-11-2017 14:15:00,3.36,0,2.78
30-11-2017 14:30:00,2.925,0,2.58
30-11-2017 14:45:00,4.05,0,1.29
30-11-2017 15:00:00,5.055,0,0.9
30-11-2017 15:15:00,5.49,0,0.56
30-11-2017 15:30:00,5.85,0,0.42
30-11-2017 15:45:00,7.29,0,0.29
30-11-2017 16:00:00,5.715,0,0.08
30-11-2017 16:15:00,5.175,0,0
30-11-2017 16:30:00,4.47,0,0
30-11-2017 16:45:00,4.11,0,0
30-11-2017 17:00:00,3.375,0,0
30-11-2017 17:15:00,3.495,0,0
30-11-2017 17:30:00,3.195,0,0
30-11-2017 17:45:00,3,0,0
30-11-2017 18:00:00,2.955,0,0
30-11-2017 18:15:00,3.015,0,0
30-11-2017 18:30:00,3.555,0,0
30-11-2017 18:45:00,3.495,0,0
30-11-2017 19:00:00,3.54,0,0
30-11-2017 19:15:00,4.095,0,0
30-11-2017 19:30:00,4.425,0,0
30-11-2017 19:45:00,5.145,0,0
30-11-2017 20:00:00,4.8,0,0
30-11-2017 20:15:00,5.07,0,0
30-11-2017 20:30:00,4.65,0,0
30-11-2017 20:45:00,4.8,0,0
30-11-2017 21:00:00,4.53,0,0
30-11-2017 21:15:00,4.74,0,0
30-11-2017 21:30:00,4.545,0,0
30-11-2017 21:45:00,4.35,0,0
30-11-2017 22:00:00,4.53,0,0
30-11-2017 22:15:00,4.74,0,0
30-11-2017 22:30:00,4.725,0,0
30-11-2017 22:45:00,4.41,0,0
30-11-2017 23:00:00,4.35,0,0
30-11-2017 23:15:00,3.195,0,0
30-11-2017 23:30:00,3.225,0,0
30-11-2017 23:45:00,3.105,0,0
1-12-2017 00:00:00,2.85,0,0
1-12-2017 00:15:00,3.045,0,0
1-12-2017 00:30:00,2.97,0,0
1-12-2017 00:45:00,2.895,0,0
1-12-2017 01:00:00,3.09,0,0
1-12-2017 01:15:00,2.925,0,0
1-12-2017 01:30:00,2.925,0,0
1-12-2017 01:45:00,3.06,0,0
1-12-2017 02:00:00,2.88,0,0
1-12-2017 02:15:00,3,0,0
1-12-2017 02:30:00,3.105,0,0
1-12-2017 02:45:00,2.865,0,0
1-12-2017 03:00:00,2.91,0,0
1-12-2017 03:15:00,3,0,0
1-12-2017 03:30:00,2.79,0,0
1-12-2017 03:45:00,3.06,0,0
1-12-2017 04:00:00,2.895,0,0
1-12-2017 04:15:00,3.06,0,0
1-12-2017 04:30:00,2.97,0,0
1-12-2017 04:45:00,3.18,0,0
1-12-2017 05:00:00,2.985,0,0
1-12-2017 05:15:00,3.135,0,0
1-12-2017 05:30:00,3.06,0,0
1-12-2017 05:45:00,3.03,0,0
1-12-2017 06:00:00,3.39,0,0
1-12-2017 06:15:00,3.165,0,0
1-12-2017 06:30:00,3.495,0,0
1-12-2017 06:45:00,4.44,0,0
1-12-2017 07:00:00,5.715,0,0
1-12-2017 07:15:00,6.945,0,0
1-12-2017 07:30:00,7.035,0,0
1-12-2017 07:45:00,7.185,0,0
1-12-2017 08:00:00,7.785,0,0
1-12-2017 08:15:00,7.29,0,0
1-12-2017 08:30:00,7.77,0,0
1-12-2017 08:45:00,6.855,0,0.02
1-12-2017 09:00:00,7.515,0,0.22
1-12-2017 09:15:00,6.54,0,0.52
1-12-2017 09:30:00,6.21,0,0.62
1-12-2017 09:45:00,5.16,0,0.88
1-12-2017 10:00:00,4.755,0,1.23
1-12-2017 10:15:00,3.555,0,2.33
1-12-2017 10:30:00,4.95,0,2.09
1-12-2017 10:45:00,4.26,0,2.54
1-12-2017 11:00:00,4.62,0,1.8
1-12-2017 11:15:00,4.02,0,2.46
1-12-2017 11:30:00,3.69,0,2.84
1-12-2017 11:45:00,2.295,0,5.12
1-12-2017 12:00:00,2.145,0.02,4.73
1-12-2017 12:15:00,1.53,0.3,5.83
1-12-2017 12:30:00,0.585,1.35,6.95
1-12-2017 12:45:00,2.475,0,4.06
1-12-2017 13:00:00,4.275,0,3.16
1-12-2017 13:15:00,4.89,0,2.34
1-12-2017 13:30:00,4.905,0,2.14
1-12-2017 13:45:00,2.49,0.15,4.69
1-12-2017 14:00:00,4.275,0,2.72
1-12-2017 14:15:00,4.965,0,1.83
1-12-2017 14:30:00,4.56,0,2
1-12-2017 14:45:00,3.66,0,2.57
1-12-2017 15:00:00,4.575,0,1.52
1-12-2017 15:15:00,5.385,0,1
1-12-2017 15:30:00,5.385,0,0.87
1-12-2017 15:45:00,6.615,0,0.31
1-12-2017 16:00:00,5.28,0,0.2
1-12-2017 16:15:00,4.455,0,0.01
1-12-2017 16:30:00,3.84,0,0
1-12-2017 16:45:00,3.345,0,0
1-12-2017 17:00:00,3.33,0,0
1-12-2017 17:15:00,3.165,0,0
1-12-2017 17:30:00,3.12,0,0
1-12-2017 17:45:00,3.135,0,0
1-12-2017 18:00:00,3.03,0,0
1-12-2017 18:15:00,3,0,0
1-12-2017 18:30:00,2.955,0,0
1-12-2017 18:45:00,2.85,0,0
1-12-2017 19:00:00,3.03,0,0
1-12-2017 19:15:00,2.91,0,0
1-12-2017 19:30:00,2.97,0,0
1-12-2017 19:45:00,3.06,0,0
1-12-2017 20:00:00,2.925,0,0
1-12-2017 20:15:00,2.925,0,0
1-12-2017 20:30:00,3.045,0,0
1-12-2017 20:45:00,2.94,0,0
1-12-2017 21:00:00,2.805,0,0
1-12-2017 21:15:00,2.85,0,0
1-12-2017 21:30:00,2.79,0,0
1-12-2017 21:45:00,2.985,0,0
1-12-2017 22:00:00,2.76,0,0
1-12-2017 22:15:00,2.805,0,0
1-12-2017 22:30:00,2.895,0,0
1-12-2017 22:45:00,2.805,0,0
1-12-2017 23:00:00,2.865,0,0
1-12-2017 23:15:00,2.745,0,0
1-12-2017 23:30:00,3.015,0,0
1-12-2017 23:45:00,3.12,0,0
2-12-2017 00:00:00,2.865,0,0
2-12-2017 00:15:00,3.105,0,0
2-12-2017 00:30:00,2.835,0,0
2-12-2017 00:45:00,2.91,0,0
2-12-2017 01:00:00,2.745,0,0
2-12-2017 01:15:00,2.79,0,0
2-12-2017 01:30:00,2.88,0,0
2-12-2017 01:45:00,2.91,0,0
2-12-2017 02:00:00,2.955,0,0
2-12-2017 02:15:00,2.835,0,0
2-12-2017 02:30:00,2.88,0,0
2-12-2017 02:45:00,2.745,0,0
2-12-2017 03:00:00,2.79,0,0
2-12-2017 03:15:00,2.79,0,0
2-12-2017 03:30:00,2.745,0,0
2-12-2017 03:45:00,2.745,0,0
2-12-2017 04:00:00,2.76,0,0
2-12-2017 04:15:00,2.67,0,0
2-12-2017 04:30:00,2.79,0,0
2-12-2017 04:45:00,2.865,0,0
2-12-2017 05:00:00,2.895,0,0
2-12-2017 05:15:00,2.76,0,0
2-12-2017 05:30:00,2.79,0,0
2-12-2017 05:45:00,2.76,0,0
2-12-2017 06:00:00,2.85,0,0
2-12-2017 06:15:00,3.105,0,0
2-12-2017 06:30:00,2.985,0,0
2-12-2017 06:45:00,3.09,0,0
2-12-2017 07:00:00,3.03,0,0
2-12-2017 07:15:00,3.57,0,0
2-12-2017 07:30:00,3.315,0,0
2-12-2017 07:45:00,3.3,0,0
2-12-2017 08:00:00,3.495,0,0
2-12-2017 08:15:00,3.615,0,0
2-12-2017 08:30:00,3.96,0,0
2-12-2017 08:45:00,3.45,0,0.03
2-12-2017 09:00:00,3.225,0,0.13
2-12-2017 09:15:00,2.91,0,0.35
2-12-2017 09:30:00,2.235,0,0.59
2-12-2017 09:45:00,2.145,0,0.71
2-12-2017 10:00:00,1.8,0,0.96
2-12-2017 10:15:00,1.65,0,1.09
2-12-2017 10:30:00,1.59,0,1.2
2-12-2017 10:45:00,1.065,0,1.62
2-12-2017 11:00:00,0.375,0,2.33
2-12-2017 11:15:00,0.045,0.33,3.03
2-12-2017 11:30:00,0.15,0.32,2.93
2-12-2017 11:45:00,1.605,0,1.29
2-12-2017 12:00:00,2.01,0,1.66
2-12-2017 12:15:00,1.38,0,1.77
2-12-2017 12:30:00,1.335,0,1.51
2-12-2017 12:45:00,1.02,0,1.76
2-12-2017 13:00:00,1.23,0,1.46
2-12-2017 13:15:00,1.41,0,1.38
2-12-2017 13:30:00,0.795,0.02,2.02
2-12-2017 13:45:00,1.035,0,1.57
2-12-2017 14:00:00,1.83,0,1.01
2-12-2017 14:15:00,1.89,0,0.82
2-12-2017 14:30:00,2.385,0,0.81
2-12-2017 14:45:00,2.58,0,0.81
2-12-2017 15:00:00,2.535,0,0.53
2-12-2017 15:15:00,2.52,0,0.27
2-12-2017 15:30:00,2.535,0,0.17
2-12-2017 15:45:00,2.655,0,0.04
2-12-2017 16:00:00,2.97,0,0
2-12-2017 16:15:00,3.165,0,0
2-12-2017 16:30:00,3.495,0,0
2-12-2017 16:45:00,3.645,0,0
2-12-2017 17:00:00,3.495,0,0
2-12-2017 17:15:00,3.195,0,0
2-12-2017 17:30:00,3.645,0,0
2-12-2017 17:45:00,3.525,0,0
2-12-2017 18:00:00,3.045,0,0
2-12-2017 18:15:00,3,0,0
2-12-2017 18:30:00,3.03,0,0
2-12-2017 18:45:00,3.135,0,0
2-12-2017 19:00:00,3.12,0,0
2-12-2017 19:15:00,3.36,0,0
2-12-2017 19:30:00,3.42,0,0
2-12-2017 19:45:00,3.225,0,0
2-12-2017 20:00:00,3.105,0,0
2-12-2017 20:15:00,3.15,0,0
2-12-2017 20:30:00,3.09,0,0
2-12-2017 20:45:00,3.255,0,0
2-12-2017 21:00:00,2.985,0,0
2-12-2017 21:15:00,3.075,0,0
2-12-2017 21:30:00,3,0,0
2-12-2017 21:45:00,2.925,0,0
2-12-2017 22:00:00,2.985,0,0
2-12-2017 22:15:00,2.97,0,0
2-12-2017 22:30:00,2.88,0,0
2-12-2017 22:45:00,2.91,0,0
2-12-2017 23:00:00,2.835,0,0
2-12-2017 23:15:00,2.97,0,0
2-12-2017 23:30:00,2.91,0,0
2-12-2017 23:45:00,3.105,0,0
3-12-2017 00:00:00,2.85,0,0
3-12-2017 00:15:00,2.7,0,0
3-12-2017 00:30:00,2.745,0,0
3-12-2017 00:45:00,2.73,0,0
3-12-2017 01:00:00,2.79,0,0
3-12-2017 01:15:00,2.715,0,0
3-12-2017 01:30:00,2.835,0,0
3-12-2017 01:45:00,2.79,0,0
3-12-2017 02:00:00,2.835,0,0
3-12-2017 02:15:00,2.79,0,0
3-12-2017 02:30:00,2.835,0,0
3-12-2017 02:45:00,2.76,0,0
3-12-2017 03:00:00,2.625,0,0
3-12-2017 03:15:00,2.82,0,0
3-12-2017 03:30:00,2.775,0,0
3-12-2017 03:45:00,2.745,0,0
3-12-2017 04:00:00,2.67,0,0
3-12-2017 04:15:00,2.655,0,0
3-12-2017 04:30:00,2.91,0,0
3-12-2017 04:45:00,2.82,0,0
3-12-2017 05:00:00,2.775,0,0
3-12-2017 05:15:00,2.715,0,0
3-12-2017 05:30:00,2.745,0,0
3-12-2017 05:45:00,2.655,0,0
3-12-2017 06:00:00,2.85,0,0
3-12-2017 06:15:00,2.7,0,0
3-12-2017 06:30:00,2.82,0,0
3-12-2017 06:45:00,2.805,0,0
3-12-2017 07:00:00,3.03,0,0
3-12-2017 07:15:00,3.12,0,0
3-12-2017 07:30:00,3.06,0,0
3-12-2017 07:45:00,3.03,0,0
3-12-2017 08:00:00,3.03,0,0
3-12-2017 08:15:00,3.03,0,0
3-12-2017 08:30:00,2.325,0,0
3-12-2017 08:45:00,2.385,0,0
3-12-2017 09:00:00,2.745,0,0
3-12-2017 09:15:00,2.37,0,0.11
3-12-2017 09:30:00,2.28,0,0.13
3-12-2017 09:45:00,2.355,0,0.14
3-12-2017 10:00:00,2.22,0,0.2
3-12-2017 10:15:00,2.325,0,0.26
3-12-2017 10:30:00,1.815,0,0.56
3-12-2017 10:45:00,1.965,0,0.49
3-12-2017 11:00:00,1.92,0,0.42
3-12-2017 11:15:00,1.695,0,0.74
3-12-2017 11:30:00,1.08,0,1.28
3-12-2017 11:45:00,0.72,0.06,1.8
3-12-2017 12:00:00,0.585,0.21,2.17
3-12-2017 12:15:00,0.555,0.03,2.09
3-12-2017 12:30:00,1.02,0,1.49
3-12-2017 12:45:00,0.735,0.02,1.8
3-12-2017 13:00:00,0.33,0.16,2.24
3-12-2017 13:15:00,0,1.22,3.7
3-12-2017 13:30:00,0,1.68,4.06
3-12-2017 13:45:00,0.63,0.44,2.53
3-12-2017 14:00:00,0.345,0.18,2.18
3-12-2017 14:15:00,0.345,0.22,2.27
3-12-2017 14:30:00,0.99,0,1.49
3-12-2017 14:45:00,0.645,0,1.65
3-12-2017 15:00:00,0.75,0,1.5
3-12-2017 15:15:00,1.2,0,1.11
3-12-2017 15:30:00,1.62,0,0.69
3-12-2017 15:45:00,2.055,0,0.3
3-12-2017 16:00:00,2.37,0,0.07
3-12-2017 16:15:00,2.775,0,0
3-12-2017 16:30:00,2.88,0,0
3-12-2017 16:45:00,3.06,0,0
3-12-2017 17:00:00,3,0,0
3-12-2017 17:15:00,2.97,0,0
3-12-2017 17:30:00,3.105,0,0
3-12-2017 17:45:00,2.985,0,0
3-12-2017 18:00:00,2.775,0,0
3-12-2017 18:15:00,2.88,0,0
3-12-2017 18:30:00,2.85,0,0
3-12-2017 18:45:00,2.85,0,0
3-12-2017 19:00:00,2.835,0,0
3-12-2017 19:15:00,2.97,0,0
3-12-2017 19:30:00,2.775,0,0
3-12-2017 19:45:00,2.805,0,0
3-12-2017 20:00:00,2.82,0,0
3-12-2017 20:15:00,3.03,0,0
3-12-2017 20:30:00,2.88,0,0
3-12-2017 20:45:00,2.88,0,0
3-12-2017 21:00:00,2.76,0,0
3-12-2017 21:15:00,2.715,0,0
3-12-2017 21:30:00,2.805,0,0
3-12-2017 21:45:00,2.745,0,0
3-12-2017 22:00:00,2.715,0,0
3-12-2017 22:15:00,2.685,0,0
3-12-2017 22:30:00,2.67,0,0
3-12-2017 22:45:00,2.73,0,0
3-12-2017 23:00:00,2.655,0,0
3-12-2017 23:15:00,2.745,0,0
3-12-2017 23:30:00,2.775,0,0
3-12-2017 23:45:00,2.79,0,0
4-12-2017 00:00:00,2.64,0,0
4-12-2017 00:15:00,2.67,0,0
4-12-2017 00:30:00,2.595,0,0
4-12-2017 00:45:00,2.595,0,0
4-12-2017 01:00:00,2.58,0,0
4-12-2017 01:15:00,2.595,0,0
4-12-2017 01:30:00,2.625,0,0
4-12-2017 01:45:00,2.835,0,0
4-12-2017 02:00:00,2.73,0,0
4-12-2017 02:15:00,2.58,0,0
4-12-2017 02:30:00,2.595,0,0
4-12-2017 02:45:00,2.685,0,0
4-12-2017 03:00:00,2.565,0,0
4-12-2017 03:15:00,2.61,0,0
4-12-2017 03:30:00,2.85,0,0
4-12-2017 03:45:00,2.76,0,0
4-12-2017 04:00:00,2.595,0,0
4-12-2017 04:15:00,2.7,0,0
4-12-2017 04:30:00,2.955,0,0
4-12-2017 04:45:00,2.64,0,0
4-12-2017 05:00:00,2.625,0,0
4-12-2017 05:15:00,2.655,0,0
4-12-2017 05:30:00,2.79,0,0
4-12-2017 05:45:00,2.745,0,0
4-12-2017 06:00:00,2.925,0,0
4-12-2017 06:15:00,2.865,0,0
4-12-2017 06:30:00,2.985,0,0
4-12-2017 06:45:00,3.72,0,0
4-12-2017 07:00:00,6.225,0,0
4-12-2017 07:15:00,6.63,0,0
4-12-2017 07:30:00,6.6,0,0
4-12-2017 07:45:00,6.21,0,0
4-12-2017 08:00:00,5.985,0,0
4-12-2017 08:15:00,6.03,0,0
4-12-2017 08:30:00,5.91,0,0
4-12-2017 08:45:00,5.415,0,0.14
4-12-2017 09:00:00,5.055,0,0.36
4-12-2017 09:15:00,5.58,0,0.26
4-12-2017 09:30:00,5.34,0,0.27
4-12-2017 09:45:00,4.89,0,0.47
4-12-2017 10:00:00,4.245,0,0.92
4-12-2017 10:15:00,3.345,0,1.41
4-12-2017 10:30:00,3.21,0,1.41
4-12-2017 10:45:00,2.94,0,1.53
4-12-2017 11:00:00,4.005,0,0.83
4-12-2017 11:15:00,3.75,0,1
4-12-2017 11:30:00,3.165,0,1.31
4-12-2017 11:45:00,2.655,0,2.01
4-12-2017 12:00:00,4.11,0,1.09
4-12-2017 12:15:00,4.17,0,0.66
4-12-2017 12:30:00,4.605,0,0.92
4-12-2017 12:45:00,2.91,0.14,2.81
4-12-2017 13:00:00,0.705,1.34,6.09
4-12-2017 13:15:00,1.335,0.39,4.27
4-12-2017 13:30:00,2.34,0.02,3.12
4-12-2017 13:45:00,1.875,0.1,3.7
4-12-2017 14:00:00,1.455,0,4.36
4-12-2017 14:15:00,3.03,0,2.53
4-12-2017 14:30:00,4.845,0,1.43
4-12-2017 14:45:00,3.645,0,1.72
4-12-2017 15:00:00,4.515,0,1.46
4-12-2017 15:15:00,5.07,0,0.86
4-12-2017 15:30:00,6.06,0,0.67
4-12-2017 15:45:00,6.45,0,0.36
4-12-2017 16:00:00,7.5,0,0.09
4-12-2017 16:15:00,4.755,0,0
4-12-2017 16:30:00,4.065,0,0
4-12-2017 16:45:00,3.9,0,0
4-12-2017 17:00:00,3.63,0,0
4-12-2017 17:15:00,3.105,0,0
4-12-2017 17:30:00,3.015,0,0
4-12-2017 17:45:00,4.035,0,0
4-12-2017 18:00:00,4.41,0,0
4-12-2017 18:15:00,3.51,0,0
4-12-2017 18:30:00,3.78,0,0
4-12-2017 18:45:00,3.855,0,0
4-12-2017 19:00:00,3.765,0,0
4-12-2017 19:15:00,3.54,0,0
4-12-2017 19:30:00,3.75,0,0
4-12-2017 19:45:00,3.525,0,0
4-12-2017 20:00:00,3.57,0,0
4-12-2017 20:15:00,3.195,0,0
4-12-2017 20:30:00,2.985,0,0
4-12-2017 20:45:00,2.955,0,0
4-12-2017 21:00:00,2.76,0,0
4-12-2017 21:15:00,2.835,0,0
4-12-2017 21:30:00,2.805,0,0
4-12-2017 21:45:00,2.775,0,0
4-12-2017 22:00:00,2.76,0,0
4-12-2017 22:15:00,2.76,0,0
4-12-2017 22:30:00,2.76,0,0
4-12-2017 22:45:00,2.76,0,0
4-12-2017 23:00:00,2.76,0,0
4-12-2017 23:15:00,2.73,0,0
4-12-2017 23:30:00,2.925,0,0
4-12-2017 23:45:00,2.94,0,0
5-12-2017 00:00:00,2.775,0,0
5-12-2017 00:15:00,2.76,0,0
5-12-2017 00:30:00,2.73,0,0
5-12-2017 00:45:00,2.76,0,0
5-12-2017 01:00:00,2.895,0,0
5-12-2017 01:15:00,2.745,0,0
5-12-2017 01:30:00,2.82,0,0
5-12-2017 01:45:00,2.76,0,0
5-12-2017 02:00:00,2.745,0,0
5-12-2017 02:15:00,2.775,0,0
5-12-2017 02:30:00,2.745,0,0
5-12-2017 02:45:00,2.67,0,0
5-12-2017 03:00:00,2.685,0,0
5-12-2017 03:15:00,2.715,0,0
5-12-2017 03:30:00,2.73,0,0
5-12-2017 03:45:00,2.775,0,0
5-12-2017 04:00:00,2.64,0,0
5-12-2017 04:15:00,2.685,0,0
5-12-2017 04:30:00,2.715,0,0
5-12-2017 04:45:00,2.7,0,0
5-12-2017 05:00:00,2.865,0,0
5-12-2017 05:15:00,2.745,0,0
5-12-2017 05:30:00,2.775,0,0
5-12-2017 05:45:00,2.73,0,0
5-12-2017 06:00:00,2.955,0,0
5-12-2017 06:15:00,2.865,0,0
5-12-2017 06:30:00,3.015,0,0
5-12-2017 06:45:00,4.08,0,0
5-12-2017 07:00:00,5.895,0,0
5-12-2017 07:15:00,6.555,0,0
5-12-2017 07:30:00,7.845,0,0
5-12-2017 07:45:00,6.69,0,0
5-12-2017 08:00:00,6.795,0,0
5-12-2017 08:15:00,7.035,0,0
5-12-2017 08:30:00,6.48,0,0
5-12-2017 08:45:00,6.465,0,0
5-12-2017 09:00:00,7.2,0,0
5-12-2017 09:15:00,7.035,0,0.1
5-12-2017 09:30:00,6,0,0.15
5-12-2017 09:45:00,5.475,0,0.22
5-12-2017 10:00:00,6.57,0,0.34
5-12-2017 10:15:00,6.24,0,0.29
5-12-2017 10:30:00,5.88,0,0.35
5-12-2017 10:45:00,5.925,0,0.5
5-12-2017 11:00:00,5.43,0,0.61
5-12-2017 11:15:00,5.13,0,1.22
5-12-2017 11:30:00,5.205,0,0.9
5-12-2017 11:45:00,5.58,0,0.79
5-12-2017 12:00:00,6.255,0,0.84
5-12-2017 12:15:00,5.76,0,0.84
5-12-2017 12:30:00,5.76,0,0.98
5-12-2017 12:45:00,5.415,0,1.19
5-12-2017 13:00:00,4.755,0,1.31
5-12-2017 13:15:00,5.025,0,1.16
5-12-2017 13:30:00,4.44,0,1.08
